 "medical_prevention" , "prophet_material" , "Modern_biomedical_research" , "biomedical_research_reference" , "hadeeth" ,
 "http://www.semanticweb.org/muna/ontologies/2018/6/TibbNabawi-ontology-15#oral_health_prevention" , "http://www.semanticweb.org/muna/ontologies/2018/6/TibbNabawi-ontology-15#Miswak" , "http://www.semanticweb.org/muna/ontologies/2018/6/TibbNabawi-ontology-15#Salvadora_persica_use_in_oral_care" , "A review of the traditional and modern uses of Salvadora persica L. (Miswak): Toothbrush tree of Prophet Muhammad.
https://www.ncbi.nlm.nih.gov/pubmed/29196134" , "Narrated `Aisha:
`Abdur-Rahman bin Abi Bakr came holding a Siwak with which he was cleaning his teeth. Allah's Apostle looked at him. I requested `Abdur-Rahman to give the Siwak to me and after he gave it to me I divided it, chewed it and gave it to Allah's Messenger (ﷺ). Then he cleaned his teeth with it and (at that time) he was resting against my chest.
  https://sunnah.com/bukhari/11/15" ,
 "http://www.semanticweb.org/muna/ontologies/2018/6/TibbNabawi-ontology-15#oral_health_prevention" , "http://www.semanticweb.org/muna/ontologies/2018/6/TibbNabawi-ontology-15#Miswak" , "http://www.semanticweb.org/muna/ontologies/2018/6/TibbNabawi-ontology-15#Salvadora_persica_use_in_oral_care" , "A review of the traditional and modern uses of Salvadora persica L. (Miswak): Toothbrush tree of Prophet Muhammad.
https://www.ncbi.nlm.nih.gov/pubmed/29196134" , "Narrated `Aisha:
`Abdur-Rahman bin Abi Bakr came holding a Siwak with which he was cleaning his teeth. Allah's Apostle looked at him. I requested `Abdur-Rahman to give the Siwak to me and after he gave it to me I divided it, chewed it and gave it to Allah's Messenger (ﷺ). Then he cleaned his teeth with it and (at that time) he was resting against my chest." ,
 "http://www.semanticweb.org/muna/ontologies/2018/6/TibbNabawi-ontology-15#oral_health_prevention" , "http://www.semanticweb.org/muna/ontologies/2018/6/TibbNabawi-ontology-15#Miswak" , "http://www.semanticweb.org/muna/ontologies/2018/6/TibbNabawi-ontology-15#Salvadora_persica_use_in_oral_care" , "Chemical effects of chewing sticks made of Salvadora persica.
https://www.ncbi.nlm.nih.gov/pubmed/30117638" , "Narrated Abu Huraira:
Allah's Messenger (ﷺ) said, "If I had not found it hard for my followers or the people, I would have ordered them to clean their teeth with Siwak for every prayer."
https://sunnah.com/bukhari/11/12" ,
 "http://www.semanticweb.org/muna/ontologies/2018/6/TibbNabawi-ontology-15#oral_health_prevention" , "http://www.semanticweb.org/muna/ontologies/2018/6/TibbNabawi-ontology-15#Miswak" , "http://www.semanticweb.org/muna/ontologies/2018/6/TibbNabawi-ontology-15#Salvadora_persica_use_in_oral_care" , "Chemical effects of chewing sticks made of Salvadora persica.
https://www.ncbi.nlm.nih.gov/pubmed/30117638" , "Narrated Abu Huraira:
Allah's Messenger (ﷺ) said, "If I had not found it hard for my followers or the people, I would have ordered them to clean their teeth with Siwak for every prayer."" ,
 "http://www.semanticweb.org/muna/ontologies/2018/6/TibbNabawi-ontology-15#oral_health_prevention" , "http://www.semanticweb.org/muna/ontologies/2018/6/TibbNabawi-ontology-15#Miswak" , "http://www.semanticweb.org/muna/ontologies/2018/6/TibbNabawi-ontology-15#Salvadora_persica_use_in_oral_care" , "Chemical effects of chewing sticks made of Salvadora persica.
https://www.ncbi.nlm.nih.gov/pubmed/30117638" , "Narrated `Aisha:
`Abdur-Rahman bin Abi Bakr came holding a Siwak with which he was cleaning his teeth. Allah's Apostle looked at him. I requested `Abdur-Rahman to give the Siwak to me and after he gave it to me I divided it, chewed it and gave it to Allah's Messenger (ﷺ). Then he cleaned his teeth with it and (at that time) he was resting against my chest.
  https://sunnah.com/bukhari/11/15" ,
 "http://www.semanticweb.org/muna/ontologies/2018/6/TibbNabawi-ontology-15#oral_health_prevention" , "http://www.semanticweb.org/muna/ontologies/2018/6/TibbNabawi-ontology-15#Miswak" , "http://www.semanticweb.org/muna/ontologies/2018/6/TibbNabawi-ontology-15#Salvadora_persica_use_in_oral_care" , "Chemical effects of chewing sticks made of Salvadora persica.
https://www.ncbi.nlm.nih.gov/pubmed/30117638" , "Narrated `Aisha:
`Abdur-Rahman bin Abi Bakr came holding a Siwak with which he was cleaning his teeth. Allah's Apostle looked at him. I requested `Abdur-Rahman to give the Siwak to me and after he gave it to me I divided it, chewed it and gave it to Allah's Messenger (ﷺ). Then he cleaned his teeth with it and (at that time) he was resting against my chest." ,
 "http://www.semanticweb.org/muna/ontologies/2018/6/TibbNabawi-ontology-15#oral_health_prevention" , "http://www.semanticweb.org/muna/ontologies/2018/6/TibbNabawi-ontology-15#Miswak" , "http://www.semanticweb.org/muna/ontologies/2018/6/TibbNabawi-ontology-15#Salvadora_persica_use_in_oral_care" , "Chemical effects of chewing sticks made of Salvadora persica.
https://www.ncbi.nlm.nih.gov/pubmed/30117638" , "Narrated Abu Huraira:
Allah's Messenger (ﷺ) said, "If I had not found it hard for my followers or the people, I would have ordered them to clean their teeth with Siwak for every prayer."
https://sunnah.com/bukhari/11/12" ,
 "http://www.semanticweb.org/muna/ontologies/2018/6/TibbNabawi-ontology-15#oral_health_prevention" , "http://www.semanticweb.org/muna/ontologies/2018/6/TibbNabawi-ontology-15#Miswak" , "http://www.semanticweb.org/muna/ontologies/2018/6/TibbNabawi-ontology-15#Salvadora_persica_use_in_oral_care" , "Chemical effects of chewing sticks made of Salvadora persica.
https://www.ncbi.nlm.nih.gov/pubmed/30117638" , "Narrated Abu Huraira:
Allah's Messenger (ﷺ) said, "If I had not found it hard for my followers or the people, I would have ordered them to clean their teeth with Siwak for every prayer."" ,
 "http://www.semanticweb.org/muna/ontologies/2018/6/TibbNabawi-ontology-15#oral_health_prevention" , "http://www.semanticweb.org/muna/ontologies/2018/6/TibbNabawi-ontology-15#Miswak" , "http://www.semanticweb.org/muna/ontologies/2018/6/TibbNabawi-ontology-15#Salvadora_persica_use_in_oral_care" , "Chemical effects of chewing sticks made of Salvadora persica.
https://www.ncbi.nlm.nih.gov/pubmed/30117638" , "Narrated `Aisha:
`Abdur-Rahman bin Abi Bakr came holding a Siwak with which he was cleaning his teeth. Allah's Apostle looked at him. I requested `Abdur-Rahman to give the Siwak to me and after he gave it to me I divided it, chewed it and gave it to Allah's Messenger (ﷺ). Then he cleaned his teeth with it and (at that time) he was resting against my chest.
  https://sunnah.com/bukhari/11/15" ,
 "http://www.semanticweb.org/muna/ontologies/2018/6/TibbNabawi-ontology-15#oral_health_prevention" , "http://www.semanticweb.org/muna/ontologies/2018/6/TibbNabawi-ontology-15#Miswak" , "http://www.semanticweb.org/muna/ontologies/2018/6/TibbNabawi-ontology-15#Salvadora_persica_use_in_oral_care" , "Chemical effects of chewing sticks made of Salvadora persica.
https://www.ncbi.nlm.nih.gov/pubmed/30117638" , "Narrated `Aisha:
`Abdur-Rahman bin Abi Bakr came holding a Siwak with which he was cleaning his teeth. Allah's Apostle looked at him. I requested `Abdur-Rahman to give the Siwak to me and after he gave it to me I divided it, chewed it and gave it to Allah's Messenger (ﷺ). Then he cleaned his teeth with it and (at that time) he was resting against my chest." ,
 "http://www.semanticweb.org/muna/ontologies/2018/6/TibbNabawi-ontology-15#oral_health_prevention" , "http://www.semanticweb.org/muna/ontologies/2018/6/TibbNabawi-ontology-15#Miswak" , "http://www.semanticweb.org/muna/ontologies/2018/6/TibbNabawi-ontology-15#Salvadora_persica_use_in_oral_care" , "Chemical effects of chewing sticks made of Salvadora persica.
https://www.ncbi.nlm.nih.gov/pubmed/30117638" , "Narrated Abu Huraira:
Allah's Messenger (ﷺ) said, "If I had not found it hard for my followers or the people, I would have ordered them to clean their teeth with Siwak for every prayer."
https://sunnah.com/bukhari/11/12" ,
 "http://www.semanticweb.org/muna/ontologies/2018/6/TibbNabawi-ontology-15#oral_health_prevention" , "http://www.semanticweb.org/muna/ontologies/2018/6/TibbNabawi-ontology-15#Miswak" , "http://www.semanticweb.org/muna/ontologies/2018/6/TibbNabawi-ontology-15#Salvadora_persica_use_in_oral_care" , "Chemical effects of chewing sticks made of Salvadora persica.
https://www.ncbi.nlm.nih.gov/pubmed/30117638" , "Narrated Abu Huraira:
Allah's Messenger (ﷺ) said, "If I had not found it hard for my followers or the people, I would have ordered them to clean their teeth with Siwak for every prayer."" ,
 "http://www.semanticweb.org/muna/ontologies/2018/6/TibbNabawi-ontology-15#oral_health_prevention" , "http://www.semanticweb.org/muna/ontologies/2018/6/TibbNabawi-ontology-15#Miswak" , "http://www.semanticweb.org/muna/ontologies/2018/6/TibbNabawi-ontology-15#Salvadora_persica_use_in_oral_care" , "Chemical effects of chewing sticks made of Salvadora persica.
https://www.ncbi.nlm.nih.gov/pubmed/30117638" , "Narrated `Aisha:
`Abdur-Rahman bin Abi Bakr came holding a Siwak with which he was cleaning his teeth. Allah's Apostle looked at him. I requested `Abdur-Rahman to give the Siwak to me and after he gave it to me I divided it, chewed it and gave it to Allah's Messenger (ﷺ). Then he cleaned his teeth with it and (at that time) he was resting against my chest.
  https://sunnah.com/bukhari/11/15" ,
 "http://www.semanticweb.org/muna/ontologies/2018/6/TibbNabawi-ontology-15#oral_health_prevention" , "http://www.semanticweb.org/muna/ontologies/2018/6/TibbNabawi-ontology-15#Miswak" , "http://www.semanticweb.org/muna/ontologies/2018/6/TibbNabawi-ontology-15#Salvadora_persica_use_in_oral_care" , "Chemical effects of chewing sticks made of Salvadora persica.
https://www.ncbi.nlm.nih.gov/pubmed/30117638" , "Narrated `Aisha:
`Abdur-Rahman bin Abi Bakr came holding a Siwak with which he was cleaning his teeth. Allah's Apostle looked at him. I requested `Abdur-Rahman to give the Siwak to me and after he gave it to me I divided it, chewed it and gave it to Allah's Messenger (ﷺ). Then he cleaned his teeth with it and (at that time) he was resting against my chest." ,
 "http://www.semanticweb.org/muna/ontologies/2018/6/TibbNabawi-ontology-15#oral_health_prevention" , "http://www.semanticweb.org/muna/ontologies/2018/6/TibbNabawi-ontology-15#Miswak" , "http://www.semanticweb.org/muna/ontologies/2018/6/TibbNabawi-ontology-15#Salvadora_persica_use_in_oral_care" , "Chemical effects of chewing sticks made of Salvadora persica.
https://www.ncbi.nlm.nih.gov/pubmed/30117638" , "Narrated Abu Huraira:
Allah's Messenger (ﷺ) said, "If I had not found it hard for my followers or the people, I would have ordered them to clean their teeth with Siwak for every prayer."
https://sunnah.com/bukhari/11/12" ,
 "http://www.semanticweb.org/muna/ontologies/2018/6/TibbNabawi-ontology-15#oral_health_prevention" , "http://www.semanticweb.org/muna/ontologies/2018/6/TibbNabawi-ontology-15#Miswak" , "http://www.semanticweb.org/muna/ontologies/2018/6/TibbNabawi-ontology-15#Salvadora_persica_use_in_oral_care" , "Chemical effects of chewing sticks made of Salvadora persica.
https://www.ncbi.nlm.nih.gov/pubmed/30117638" , "Narrated Abu Huraira:
Allah's Messenger (ﷺ) said, "If I had not found it hard for my followers or the people, I would have ordered them to clean their teeth with Siwak for every prayer."" ,
 "http://www.semanticweb.org/muna/ontologies/2018/6/TibbNabawi-ontology-15#oral_health_prevention" , "http://www.semanticweb.org/muna/ontologies/2018/6/TibbNabawi-ontology-15#Miswak" , "http://www.semanticweb.org/muna/ontologies/2018/6/TibbNabawi-ontology-15#Salvadora_persica_use_in_oral_care" , "Chemical effects of chewing sticks made of Salvadora persica.
https://www.ncbi.nlm.nih.gov/pubmed/30117638" , "Narrated `Aisha:
`Abdur-Rahman bin Abi Bakr came holding a Siwak with which he was cleaning his teeth. Allah's Apostle looked at him. I requested `Abdur-Rahman to give the Siwak to me and after he gave it to me I divided it, chewed it and gave it to Allah's Messenger (ﷺ). Then he cleaned his teeth with it and (at that time) he was resting against my chest.
  https://sunnah.com/bukhari/11/15" ,
 "http://www.semanticweb.org/muna/ontologies/2018/6/TibbNabawi-ontology-15#oral_health_prevention" , "http://www.semanticweb.org/muna/ontologies/2018/6/TibbNabawi-ontology-15#Miswak" , "http://www.semanticweb.org/muna/ontologies/2018/6/TibbNabawi-ontology-15#Salvadora_persica_use_in_oral_care" , "Chemical effects of chewing sticks made of Salvadora persica.
https://www.ncbi.nlm.nih.gov/pubmed/30117638" , "Narrated `Aisha:
`Abdur-Rahman bin Abi Bakr came holding a Siwak with which he was cleaning his teeth. Allah's Apostle looked at him. I requested `Abdur-Rahman to give the Siwak to me and after he gave it to me I divided it, chewed it and gave it to Allah's Messenger (ﷺ). Then he cleaned his teeth with it and (at that time) he was resting against my chest." ,
 "http://www.semanticweb.org/muna/ontologies/2018/6/TibbNabawi-ontology-15#oral_health_prevention" , "http://www.semanticweb.org/muna/ontologies/2018/6/TibbNabawi-ontology-15#Miswak" , "http://www.semanticweb.org/muna/ontologies/2018/6/TibbNabawi-ontology-15#Salvadora_persica_use_in_oral_care" , "Miswak in oral cavity - An update.
https://www.ncbi.nlm.nih.gov/pubmed/25737893" , "Narrated Abu Huraira:
Allah's Messenger (ﷺ) said, "If I had not found it hard for my followers or the people, I would have ordered them to clean their teeth with Siwak for every prayer."
https://sunnah.com/bukhari/11/12" ,
 "http://www.semanticweb.org/muna/ontologies/2018/6/TibbNabawi-ontology-15#oral_health_prevention" , "http://www.semanticweb.org/muna/ontologies/2018/6/TibbNabawi-ontology-15#Miswak" , "http://www.semanticweb.org/muna/ontologies/2018/6/TibbNabawi-ontology-15#Salvadora_persica_use_in_oral_care" , "Miswak in oral cavity - An update.
https://www.ncbi.nlm.nih.gov/pubmed/25737893" , "Narrated Abu Huraira:
Allah's Messenger (ﷺ) said, "If I had not found it hard for my followers or the people, I would have ordered them to clean their teeth with Siwak for every prayer."" ,
 "http://www.semanticweb.org/muna/ontologies/2018/6/TibbNabawi-ontology-15#oral_health_prevention" , "http://www.semanticweb.org/muna/ontologies/2018/6/TibbNabawi-ontology-15#Miswak" , "http://www.semanticweb.org/muna/ontologies/2018/6/TibbNabawi-ontology-15#Salvadora_persica_use_in_oral_care" , "Miswak in oral cavity - An update.
https://www.ncbi.nlm.nih.gov/pubmed/25737893" , "Narrated `Aisha:
`Abdur-Rahman bin Abi Bakr came holding a Siwak with which he was cleaning his teeth. Allah's Apostle looked at him. I requested `Abdur-Rahman to give the Siwak to me and after he gave it to me I divided it, chewed it and gave it to Allah's Messenger (ﷺ). Then he cleaned his teeth with it and (at that time) he was resting against my chest.
  https://sunnah.com/bukhari/11/15" ,
 "http://www.semanticweb.org/muna/ontologies/2018/6/TibbNabawi-ontology-15#oral_health_prevention" , "http://www.semanticweb.org/muna/ontologies/2018/6/TibbNabawi-ontology-15#Miswak" , "http://www.semanticweb.org/muna/ontologies/2018/6/TibbNabawi-ontology-15#Salvadora_persica_use_in_oral_care" , "Miswak in oral cavity - An update.
https://www.ncbi.nlm.nih.gov/pubmed/25737893" , "Narrated `Aisha:
`Abdur-Rahman bin Abi Bakr came holding a Siwak with which he was cleaning his teeth. Allah's Apostle looked at him. I requested `Abdur-Rahman to give the Siwak to me and after he gave it to me I divided it, chewed it and gave it to Allah's Messenger (ﷺ). Then he cleaned his teeth with it and (at that time) he was resting against my chest." ,
